_id,userId,language,problem_type,problem_domain,problem_functionality,problem_complexity,complexity_time,complexity_space,quality_readability,quality_maintainability,quality_modularity,quality_documentation,quality_errorHandling,quality_duplication,timestamp,createdAt,updatedAt,__v,kmeans_cluster,dbscan_cluster,gmm_cluster,agg_cluster
28c2df93-76d1-4ae3-bdc0-8eac2d4f0d43,45f583a6-2563-45ca-8ba3-8adc7ab08da6,TypeScript,Algorithm,Cloud,Database query optimization,Easy,O(n),O(1),70,86,79,65,65,67,1686126354000,1686126354000,1686126354000,0,0,0,0,1
96d100b6-0723-47fb-ad38-7153db8565ab,5cb369b7-4512-41e5-a2fd-c15817dccbc2,TypeScript,System Design,Mobile,Search algorithm,Hard,O(1),O(1),54,53,42,31,49,67,1693495142000,1693495142000,1693495142000,0,2,0,2,0
6903442b-1c09-4134-9645-ec2272144fcd,aa1feea6-aca3-4d84-86b9-023e42b85892,Java,Data Structure,Database,Database query optimization,Hard,O(n),O(n^2),50,50,43,50,44,79,1702175089000,1702175089000,1702175089000,0,2,0,2,0
ec7149cc-df74-4d7d-b816-1b5514c88db1,be8e344f-527d-415a-9f0e-b1059586bc1d,C++,System Design,Mobile,Database query optimization,Medium,O(1),O(1),81,92,87,81,86,59,1681625207000,1681625207000,1681625207000,0,0,0,0,1
f58e90e5-db59-433c-bbb1-cee757fb0430,43bc8fc3-bbfb-4071-8fdf-90396a3ca62c,Python,API Design,Cloud,Sorting algorithm,Medium,O(1),O(1),75,87,70,54,66,48,1686027859000,1686027859000,1686027859000,0,0,0,0,1
efe908fd-0ab4-4045-be6d-1f4b69342c17,85bb0931-7b55-4846-b394-15c6f35befbf,C++,Optimization,Frontend,Search algorithm,Easy,O(1),O(1),78,78,80,69,73,70,1690032615000,1690032615000,1690032615000,0,0,0,0,1
ec9d6303-80a9-40af-8444-d3cb3b2ed06c,df39b5a5-e8d7-4e23-82d7-062a41f142ff,JavaScript,API Design,DevOps,API integration,Easy,O(1),O(1),95,93,76,71,87,59,1700798073000,1700798073000,1700798073000,0,0,0,0,1
fe225881-33ee-4caa-b6f8-1c7af5c9fe6a,559c9eb5-82b1-4127-b1b1-8e3a16df46f7,Python,Optimization,Cloud,Error handling,Hard,O(1),O(1),61,66,58,50,55,73,1691769903000,1691769903000,1691769903000,0,2,0,2,0
33bdf2e4-bb52-49bc-9fcb-30a49f2331f3,be8e344f-527d-415a-9f0e-b1059586bc1d,C++,API Design,Cloud,API integration,Medium,O(1),O(1),27,56,61,39,70,67,1674804998000,1674804998000,1674804998000,0,1,-1,1,2
d583cb60-354a-4f70-9d7a-96cb5a72031e,ce23056b-fe50-4f67-a5d0-97e865662a81,Ruby,Data Structure,Cloud,Search algorithm,Hard,O(n),O(n^2),30,21,40,32,40,71,1688213392000,1688213392000,1688213392000,0,1,-1,1,2
b7d979b2-7e3d-4375-93c9-41c92dec064c,26185839-5e7e-48bb-95aa-c937201691e9,Rust,API Design,DevOps,Data processing,Medium,O(1),O(1),87,89,77,62,80,70,1676773029000,1676773029000,1676773029000,0,0,0,0,1
8409a2ca-2b28-4100-b065-587b3173fdd2,5f75d3bc-3718-4a75-b9b2-7715337addeb,TypeScript,Algorithm,Mobile,Authentication,Medium,O(n log n),O(n),50,67,47,55,69,71,1676906243000,1676906243000,1676906243000,0,2,0,2,0
c9181e9a-c4c7-4569-a7b2-18fb5279789e,217293fc-b975-4591-9358-7ee80d32a4b1,Rust,API Design,Database,Sorting algorithm,Medium,O(1),O(1),81,97,85,74,82,50,1675700551000,1675700551000,1675700551000,0,0,0,0,1
8441c6b6-4490-4ba0-8e47-e68d1aaa9e04,198999bb-b473-4a74-a2c7-e95b2a2a8466,TypeScript,Data Structure,DevOps,UI rendering,Medium,O(log n),O(n),85,86,63,78,63,56,1694837251000,1694837251000,1694837251000,0,0,0,0,1
fbc80b0f-e7a6-4b12-8d4b-84cf340b4368,67c998e3-257d-495f-8ec2-0d373c0ea4e2,JavaScript,API Design,Frontend,Authentication,Medium,O(1),O(1),93,9,66,61,64,64,1692609381000,1692609381000,1692609381000,0,2,14,1,0
521ca58d-2e39-4dcb-93ad-933f411344f8,aa4cee7f-0ce2-4d51-8575-bfe6c63e213b,Python,Debugging,Backend,Sorting algorithm,Easy,O(1),O(1),3,3,78,84,88,56,1676457371000,1676457371000,1676457371000,0,1,-1,1,2
646edcd3-223a-4f51-b36e-6554ee2a449b,cd1428a3-59ee-4062-a816-2aadedc59cb4,Ruby,System Design,Backend,UI rendering,Easy,O(1),O(1),92,99,84,81,71,57,1677916389000,1677916389000,1677916389000,0,0,0,0,1
bae396c4-ae67-482e-863c-8595ceae0840,161d0987-c657-47b8-84cb-3765abdd9ea2,Python,Data Structure,Cloud,Authentication,Easy,O(1),O(n),81,84,75,65,60,63,1674005434000,1674005434000,1674005434000,0,0,0,0,1
9d38647f-c8ff-4fd5-bc1b-9ab335a116c1,7ec8f308-d74a-455a-8c56-5e554aeb9af6,JavaScript,API Design,Mobile,Search algorithm,Easy,O(1),O(1),86,83,73,56,80,65,1674432876000,1674432876000,1674432876000,0,0,0,0,1
ae535587-2dc1-4188-8c83-020f237e3178,aa1feea6-aca3-4d84-86b9-023e42b85892,TypeScript,Debugging,Backend,Authentication,Easy,O(1),O(1),93,95,90,88,72,56,1700869296000,1700869296000,1700869296000,0,0,0,0,1
e7713d6a-f006-422f-b16c-308aadae953d,a4341589-0f10-495e-a81c-9e507521ca75,Go,API Design,Cloud,Sorting algorithm,Medium,O(1),O(1),85,79,76,74,77,42,1675655991000,1675655991000,1675655991000,0,0,0,0,1
50a222a5-23b4-46e6-beb1-f99a3cec6413,53635957-63b7-4dba-9bcd-c30f46632788,C++,Algorithm,Frontend,API integration,Medium,O(n log n),O(n),53,58,58,46,55,57,1681235746000,1681235746000,1681235746000,0,2,0,2,0
d7a10f6a-c68a-4a6c-b852-2bdbd3ca7c9a,bccaa14a-b779-42e5-820e-159905cede22,Python,Optimization,DevOps,Database query optimization,Medium,O(1),O(1),58,77,48,59,46,52,1681279566000,1681279566000,1681279566000,0,2,0,2,0
02843229-34a2-45bd-b482-0292aa0e70fa,a5fd21fc-d7b2-4c4c-8f83-f0ab157b6fa4,Ruby,Optimization,DevOps,Search algorithm,Hard,O(1),O(1),65,60,65,60,56,62,1684234549000,1684234549000,1684234549000,0,2,0,2,0
851830cf-905f-432e-9ee5-ad81ef306b39,97daab9b-fa3d-479b-8d40-d51ba267d496,C++,API Design,Frontend,Authentication,Medium,O(1),O(1),91,89,90,73,90,47,1692154033000,1692154033000,1692154033000,0,0,0,0,1
bed2fa36-8952-4371-acf9-49787a3306d0,d9eefd21-2288-4c0f-b925-5c1264414734,Rust,Algorithm,DevOps,Error handling,Easy,O(n),O(1),52,70,58,57,44,77,1677239807000,1677239807000,1677239807000,0,2,0,2,0
81d3d5ab-edd2-4684-b926-1660285cb6af,15c8efd3-9b32-4175-9432-b26c910ce364,Ruby,API Design,Backend,Error handling,Easy,O(n log n),O(1),87,84,90,86,76,52,1675180657000,1675180657000,1675180657000,0,0,0,0,1
12f98e34-df7f-4d8a-b16a-d25eb40ae38e,e1c315c7-3feb-403a-8842-9a51030febca,JavaScript,System Design,Backend,API integration,Hard,O(1),O(1),67,50,50,44,40,66,1692520739000,1692520739000,1692520739000,0,2,0,2,0
846775a1-3d04-4daf-b073-b556971be3d6,481a8ba8-e1ef-48e2-bba9-5bc49e322565,Rust,Optimization,Backend,Database query optimization,Easy,O(1),O(1),64,63,50,51,46,60,1678108677000,1678108677000,1678108677000,0,2,0,2,0
96c681e5-10d4-499f-8abd-714abc898063,a1da767b-772c-473c-b5cf-0877df74cda5,Rust,API Design,Cloud,Database query optimization,Hard,O(1),O(1),77,75,60,61,68,48,1674788904000,1674788904000,1674788904000,0,0,0,0,1
4ef69a51-cf44-4749-9305-c484b00e86f7,5f75d3bc-3718-4a75-b9b2-7715337addeb,Ruby,Data Structure,Backend,Error handling,Medium,O(log n),O(n),52,76,54,54,63,62,1672801303000,1672801303000,1672801303000,0,2,0,2,0
abd608cc-3a8b-4df9-8d74-921470c2e74e,1bdfb4a2-fea0-4844-9eb7-646df8edc36b,Go,Optimization,Database,UI rendering,Hard,O(1),O(1),84,82,62,77,75,59,1689707556000,1689707556000,1689707556000,0,0,0,0,1
ca15bd89-605d-4cdb-a016-bce74d44f87d,c7ce6380-f542-4880-a971-3d676013d7f3,C++,API Design,Backend,Database query optimization,Easy,O(1),O(1),51,64,67,51,44,80,1694151532000,1694151532000,1694151532000,0,2,0,2,0
b7e2c3dd-67a0-400f-9514-e3f344c649de,5cb369b7-4512-41e5-a2fd-c15817dccbc2,Ruby,Algorithm,DevOps,Data processing,Easy,O(n),O(1),92,84,86,83,83,60,1681402394000,1681402394000,1681402394000,0,0,0,0,1
5e3c2c65-a136-4e01-8223-3cc8657dc916,97daab9b-fa3d-479b-8d40-d51ba267d496,Ruby,Algorithm,DevOps,Database query optimization,Easy,O(n),O(1),80,85,80,50,70,54,1695102841000,1695102841000,1695102841000,0,0,0,0,1
11585cb3-e7db-44de-ae19-51d9319e5c62,10aeee57-e712-49c4-a2d6-fddcdf57d3c6,Go,Algorithm,Database,Authentication,Hard,O(n^2),O(n),60,76,72,74,77,68,1703743697000,1703743697000,1703743697000,0,2,0,2,0
c9f71cfe-b616-4076-9396-d8f0b96ba9fa,609d502b-583a-4071-bc48-49924a15213d,TypeScript,System Design,DevOps,Database query optimization,Hard,O(1),O(1),64,64,53,58,56,52,1687542122000,1687542122000,1687542122000,0,2,0,2,0
22f9601b-c484-43bf-bfce-ecd5f29a542a,71e34565-7f1d-4c55-85c3-3d105f117d18,TypeScript,Debugging,Mobile,Data processing,Hard,O(1),O(1),84,72,76,66,60,56,1695027047000,1695027047000,1695027047000,0,0,0,0,1
68521234-92d0-4f8f-b160-ae5b1377e094,673e541c-8a6a-40d5-9749-f72012583542,Ruby,API Design,Backend,Sorting algorithm,Medium,O(1),O(1),64,67,51,53,66,65,1677920030000,1677920030000,1677920030000,0,2,0,2,0
f3a822e7-614a-4bd9-a2e3-8255fc3e10ea,00f14f18-91aa-4d89-84ea-22b0cf2de237,Rust,Algorithm,Backend,API integration,Easy,O(n),O(1),81,73,70,51,67,42,1690452540000,1690452540000,1690452540000,0,0,0,0,1
3273d808-5026-4b41-b315-0e8bdc6e022d,02dfd264-7928-467e-81b3-e3a88d7fa54d,C++,System Design,Mobile,Data processing,Easy,O(1),O(1),55,61,47,50,62,78,1700202550000,1700202550000,1700202550000,0,2,0,2,0
7be0eb6f-0328-4507-9571-c319f919231c,e59841a8-be1e-490c-afcc-89c6f7e2bc04,JavaScript,System Design,Cloud,Authentication,Easy,O(1),O(1),75,79,48,51,41,50,1697184313000,1697184313000,1697184313000,0,2,0,2,0
041f6f81-065b-4b96-9379-3afef244dd5b,e59841a8-be1e-490c-afcc-89c6f7e2bc04,Java,Debugging,Backend,Data processing,Medium,O(1),O(1),82,80,84,72,88,54,1684705692000,1684705692000,1684705692000,0,0,0,0,1
4530d2a6-e55e-4b91-87ac-8dbd5b16416d,bad0a214-2507-4096-862c-f65c059f1577,C++,Optimization,Database,Sorting algorithm,Easy,O(1),O(1),54,69,48,52,61,58,1682542634000,1682542634000,1682542634000,0,2,0,2,0
722abb06-0b84-422c-a2e0-64272cb47923,96853082-692e-4c8d-b9bf-db2e88406730,TypeScript,Optimization,Cloud,Database query optimization,Medium,O(n),O(1),57,51,49,34,49,76,1678845997000,1678845997000,1678845997000,0,2,0,2,0
c62417d9-e4b7-48f1-9623-41074504eb8f,10aeee57-e712-49c4-a2d6-fddcdf57d3c6,Java,API Design,Database,Sorting algorithm,Hard,O(1),O(1),74,80,68,63,68,63,1684831253000,1684831253000,1684831253000,0,0,0,0,1
949cf987-7f61-4b4c-8503-3981bc31c521,91524b9e-cf6c-4e32-b658-13c7c6e73db5,Python,Optimization,Frontend,Error handling,Medium,O(1),O(1),84,76,68,65,72,69,1684267337000,1684267337000,1684267337000,0,0,0,0,1
3272bc55-2b98-4f6d-8489-5a7b673d2853,fdd012bd-eed7-4739-b6b5-46b3e908dc1c,JavaScript,Debugging,Backend,Search algorithm,Hard,O(1),O(1),83,79,60,62,62,63,1688945551000,1688945551000,1688945551000,0,0,0,0,1
81f99cfe-9ba1-43e7-b1c6-736a4abe5d48,b76926f0-2eb2-45c0-8141-ba9aae102314,C++,Debugging,Mobile,Error handling,Hard,O(1),O(1),60,66,69,67,66,63,1696625012000,1696625012000,1696625012000,0,2,0,2,0
0ed3e81d-4894-4fa2-baff-4907c14e2004,a3f8a577-a6c1-4b10-921d-612ec3061466,TypeScript,Algorithm,Database,Search algorithm,Easy,O(n),O(1),76,80,65,68,72,64,1683355095000,1683355095000,1683355095000,0,0,0,0,1
328cd076-949f-4fdc-abee-9769a3dc90c1,e925bb6a-0357-4e02-aad2-3957f903f50f,Go,Optimization,Backend,Error handling,Hard,O(1),O(1),71,80,67,68,76,61,1678713711000,1678713711000,1678713711000,0,0,0,0,1
513dcb75-0936-408e-b4ee-834121ded0c6,8334d2fb-14f2-4ebe-a8de-ade23be0237f,Go,System Design,Mobile,Sorting algorithm,Easy,O(n^2),O(n^2),56,67,63,31,51,61,1696865521000,1696865521000,1696865521000,0,2,0,2,0
50d0322c-07a5-433d-b766-885c36fb2a1a,5f403e5c-79a5-46b7-8dce-b25277e04708,Java,API Design,DevOps,Sorting algorithm,Hard,O(1),O(1),68,67,52,58,52,60,1685870826000,1685870826000,1685870826000,0,2,0,2,0
50ab18ad-6494-4a4b-ace8-4eecf14783c5,6aa784fa-b399-4f40-b97c-444051368e8e,Rust,Optimization,DevOps,Sorting algorithm,Medium,O(1),O(1),70,88,60,64,70,56,1695294006000,1695294006000,1695294006000,0,0,0,0,1
784350d9-2252-4165-8e63-38465d1f7bec,609d502b-583a-4071-bc48-49924a15213d,TypeScript,Debugging,Mobile,Authentication,Hard,O(1),O(1),66,58,40,44,56,87,1681496812000,1681496812000,1681496812000,0,2,0,2,0
92d8f23f-efb4-44a7-adaa-1edeb1d6c995,5b06463a-08b5-43b4-94a2-d4317ad4f3d1,JavaScript,System Design,Frontend,API integration,Medium,O(1),O(1),77,72,77,77,75,58,1681666865000,1681666865000,1681666865000,0,0,0,0,1
6a4bfc66-cd42-460d-8c5e-cee59989d0dc,cb1281b7-ab03-4f02-a2a7-a96b0c7f87eb,Ruby,Optimization,DevOps,Error handling,Easy,O(1),O(1),82,83,73,58,68,40,1694270989000,1694270989000,1694270989000,0,0,0,0,1
cae02e49-a611-4b89-bd8a-58971192da9c,2f211650-bc34-4c0f-afa9-d5f0011f6038,TypeScript,Debugging,Cloud,Data processing,Medium,O(1),O(1),53,75,54,39,40,67,1690854400000,1690854400000,1690854400000,0,2,0,2,0
a90ec23f-b8be-4191-ab83-e59be1c0dc6c,b178fd6c-ab42-4980-a83b-416f0e6d0473,C++,Algorithm,DevOps,Error handling,Medium,O(n log n),O(n),50,54,61,53,49,72,1686165857000,1686165857000,1686165857000,0,2,0,2,0
b68ca1a6-9922-4e9d-a0d0-bca0dec5d09c,8a55902e-c31f-401f-9da4-b3f91a32a886,Rust,Algorithm,Backend,API integration,Easy,O(n),O(1),65,63,53,38,56,53,1699571313000,1699571313000,1699571313000,0,2,0,2,0
5e35922d-431c-402a-9032-af21e6e4867a,03e2bb71-b697-4cab-b30d-082e2f38572e,Rust,Data Structure,Cloud,Error handling,Medium,O(log n),O(n),88,97,86,74,78,38,1672624943000,1672624943000,1672624943000,0,0,0,0,1
cb404dfe-4890-4309-b91f-436fce6f9d64,7ec23bc7-6b22-4e43-b5a4-93ab05050044,TypeScript,Data Structure,Backend,Sorting algorithm,Hard,O(n),O(n^2),89,70,65,79,63,60,1681491429000,1681491429000,1681491429000,0,0,0,0,1
fdb4377b-563d-49e7-a980-1c5ff04c1018,589b3095-a162-405c-a237-5ba21b03f9c6,Ruby,Data Structure,Database,Search algorithm,Hard,O(n),O(n^2),80,81,72,63,73,47,1685519452000,1685519452000,1685519452000,0,0,0,0,1
0acb803c-0887-41ca-bbb2-81d69ef4844f,e1c315c7-3feb-403a-8842-9a51030febca,Rust,Optimization,Mobile,Data processing,Hard,O(1),O(1),3,74,51,40,44,63,1678159578000,1678159578000,1678159578000,0,1,-1,1,2
cf7fd404-9856-4c83-a585-f81b7561bf8f,a4341589-0f10-495e-a81c-9e507521ca75,JavaScript,Optimization,Backend,Error handling,Medium,O(1),O(1),53,15,73,86,76,54,1686850797000,1686850797000,1686850797000,0,1,-1,1,0
424a6265-bc18-4706-a096-b8f6bac9e1e6,5f403e5c-79a5-46b7-8dce-b25277e04708,C++,System Design,Mobile,Authentication,Hard,O(1),O(1),50,65,58,30,53,73,1699452485000,1699452485000,1699452485000,0,2,0,2,0
f3b65ecb-b5e9-4191-8825-30c8d6f4fa8c,bccaa14a-b779-42e5-820e-159905cede22,Java,Debugging,DevOps,Database query optimization,Medium,O(1),O(1),92,89,86,82,83,60,1703239453000,1703239453000,1703239453000,0,0,0,0,1
13e7f26e-0b43-4a09-b779-ef9862590dbe,20c60cbc-8ec9-4e5d-85ab-d1483d3b9a9c,Python,Algorithm,DevOps,Database query optimization,Hard,O(n^2),O(n),62,64,67,66,62,78,1684812191000,1684812191000,1684812191000,0,2,0,2,0
6edd8028-e085-43c0-b6cf-b1a86fe7d99b,e74da90b-018a-461c-a11f-18ea3de1ebac,TypeScript,API Design,Database,Database query optimization,Easy,O(1),O(1),99,96,79,83,79,37,1689164407000,1689164407000,1689164407000,0,0,0,0,1
20784eae-512b-4e0a-9b26-9bb444194099,811a0bb8-2269-4b96-98b3-449eba876ae6,JavaScript,Optimization,Database,API integration,Easy,O(1),O(1),79,74,78,73,73,55,1692701978000,1692701978000,1692701978000,0,0,0,0,1
a79d8d60-19d7-46c1-9bff-293484780abf,7ec8f308-d74a-455a-8c56-5e554aeb9af6,C++,Algorithm,Database,Data processing,Easy,O(n),O(1),4,26,78,72,88,59,1694001949000,1694001949000,1694001949000,0,1,-1,1,2
6b755b9b-438f-4ba6-9cd9-d645fd4a1a8f,6b630e0c-743b-4b7c-be72-fa4fd8666ef6,Ruby,Debugging,DevOps,UI rendering,Medium,O(1),O(1),93,89,70,71,78,44,1693043934000,1693043934000,1693043934000,0,0,0,0,1
fe4a98a7-cea3-47ec-a5a2-90b8b38e97f9,e08d84d6-7b0d-431b-8a28-d3880823eb4f,Python,Debugging,Mobile,Data processing,Easy,O(1),O(1),87,84,88,77,77,46,1691800426000,1691800426000,1691800426000,0,0,0,0,1
74e1b5b6-ac88-4054-9a40-fa65ccaf5787,28c51dba-84dc-4316-955f-42dd51bebbdd,C++,API Design,DevOps,Search algorithm,Medium,O(1),O(1),83,84,88,89,80,32,1679226644000,1679226644000,1679226644000,0,0,0,0,1
a3eb207d-6bca-42e3-a3ec-630a89d35a5c,2f211650-bc34-4c0f-afa9-d5f0011f6038,Python,Algorithm,Database,Search algorithm,Easy,O(n),O(1),86,76,63,57,66,50,1691956955000,1691956955000,1691956955000,0,0,0,0,1
5d3f4d0c-52ec-4406-bb09-ca732fc5265c,7a68c5a7-e138-4849-a8f5-455746938927,Ruby,Data Structure,DevOps,API integration,Medium,O(log n),O(n),54,59,51,45,45,56,1703406616000,1703406616000,1703406616000,0,2,0,2,0
8a2610e1-9a8c-4a5a-a5e9-3f264956a85e,35508b24-1fb3-4718-8f5d-3c147395ce4e,TypeScript,System Design,Frontend,Database query optimization,Medium,O(1),O(1),90,78,72,74,78,49,1672776546000,1672776546000,1672776546000,0,0,0,0,1
85f18c73-a905-4cf2-a977-6cba4cfc3fde,71e34565-7f1d-4c55-85c3-3d105f117d18,Go,Algorithm,Database,Sorting algorithm,Hard,O(n^2),O(n),3,50,50,30,41,62,1674140167000,1674140167000,1674140167000,0,1,-1,1,2
672d546e-e640-4879-807e-465f527f089e,243cb2b4-11ce-4062-b3b2-fff2878380e9,Python,Debugging,Mobile,API integration,Easy,O(1),O(1),60,78,60,51,63,59,1683589852000,1683589852000,1683589852000,0,2,0,2,0
ae0e8afc-65b1-431c-b57c-6f1fdee9bea1,53635957-63b7-4dba-9bcd-c30f46632788,Python,System Design,Frontend,Error handling,Hard,O(1),O(1),50,50,59,34,42,75,1673840094000,1673840094000,1673840094000,0,2,0,2,0
2c84ee86-114a-453f-bf15-07a35bf97137,743082fd-6865-44f1-bb94-9bf2172902ba,Java,Debugging,Cloud,Data processing,Hard,O(1),O(1),81,89,66,72,66,42,1681303116000,1681303116000,1681303116000,0,0,0,0,1
06c465fd-10bc-43f3-9b94-1e7e8a42b711,f76d5d68-227f-4ede-8797-dd67cd42ebb8,Java,API Design,Mobile,UI rendering,Medium,O(1),O(1),88,80,84,86,81,31,1694358472000,1694358472000,1694358472000,0,0,0,0,1
b84ad960-bdf8-4152-be82-d7ffe2fc6e63,198999bb-b473-4a74-a2c7-e95b2a2a8466,Ruby,Optimization,Database,Database query optimization,Hard,O(1),O(1),55,67,40,30,40,72,1673821139000,1673821139000,1673821139000,0,2,0,2,0
5703c4eb-0ef1-48f4-9f68-c24a41ad4440,e3e92f83-97ab-4f04-85a1-2708e68e4dec,Go,Optimization,Database,Search algorithm,Hard,O(1),O(1),60,60,57,53,57,67,1684670621000,1684670621000,1684670621000,0,2,0,2,0
bcc2d9df-ef12-4e61-8ed1-14aecad830c0,406da83b-b02e-408c-89f2-831c635c2cce,C++,Data Structure,Database,Search algorithm,Easy,O(n),O(n^2),93,84,72,70,89,30,1673833134000,1673833134000,1673833134000,0,0,0,0,1
fe7163e5-7a4d-48e6-b55b-30399966d354,aa834808-5fe3-4a8b-bd6d-55309cfe62d5,C++,Debugging,Backend,Search algorithm,Hard,O(1),O(1),70,66,70,70,59,76,1676787308000,1676787308000,1676787308000,0,2,0,2,0
f7fe74f3-a1d0-4c7d-a94a-6ea77b7bffdd,cd1428a3-59ee-4062-a816-2aadedc59cb4,Rust,Data Structure,Database,Sorting algorithm,Easy,O(1),O(n),80,80,83,88,79,47,1697446178000,1697446178000,1697446178000,0,0,0,0,1
4d9b1a1a-b32a-4b42-81fc-e6e0b6d08907,9f21a55a-0d9f-44a8-82cf-a0a4f57895be,Go,Data Structure,Backend,Database query optimization,Medium,O(log n),O(n),56,65,67,33,67,79,1678643736000,1678643736000,1678643736000,0,2,0,2,0
043bed64-810d-4817-867a-4b4d545e7ee6,161d0987-c657-47b8-84cb-3765abdd9ea2,Rust,Debugging,Frontend,API integration,Medium,O(1),O(1),55,64,59,33,50,50,1675092519000,1675092519000,1675092519000,0,2,0,2,0
a7fb3086-e640-4619-ae53-535c9e52b08e,1a099ae0-dec0-4d06-9b1a-fa11222bcd14,JavaScript,System Design,Backend,Authentication,Hard,O(1),O(1),50,50,42,30,50,65,1680213025000,1680213025000,1680213025000,0,2,0,2,0
b8447960-7dbe-4719-9ed4-4d58a68b7e4b,91524b9e-cf6c-4e32-b658-13c7c6e73db5,Java,Debugging,Frontend,Database query optimization,Medium,O(1),O(1),65,61,54,38,51,54,1703290895000,1703290895000,1703290895000,0,2,0,2,0
f1fda457-316e-4a0c-ae9f-b51256115c24,45f583a6-2563-45ca-8ba3-8adc7ab08da6,Go,Optimization,Mobile,Authentication,Easy,O(1),O(1),50,66,46,54,45,79,1692235833000,1692235833000,1692235833000,0,2,0,2,0
79df7681-6f5c-4fc7-8a58-d9cc32e1b6ba,71e6094e-8806-422f-8107-9f86f63ce43a,Go,Optimization,Frontend,API integration,Hard,O(1),O(1),76,72,50,41,70,70,1679688926000,1679688926000,1679688926000,0,2,0,2,0
72aeb51c-8074-4832-a773-fcccc5b28121,e195fd51-5e61-419f-969c-df448054e6d2,TypeScript,Optimization,Backend,UI rendering,Easy,O(1),O(1),70,69,68,42,61,63,1680569435000,1680569435000,1680569435000,0,2,0,0,0
b3b5c184-47af-4384-a0a7-22dc3fae9fa4,391ce5a6-46eb-4c22-98ee-87c6bd398fa8,Rust,System Design,DevOps,Sorting algorithm,Hard,O(1),O(1),82,71,68,61,74,48,1687897884000,1687897884000,1687897884000,0,0,0,0,1
19ecc87f-589e-4d90-81e1-2ca9ab017ce9,a4341589-0f10-495e-a81c-9e507521ca75,Python,API Design,Frontend,Search algorithm,Medium,O(1),O(1),88,96,82,78,82,49,1703183077000,1703183077000,1703183077000,0,0,0,0,1
faf4a6b7-f21e-4ac6-8e32-318654b5e3f1,20c60cbc-8ec9-4e5d-85ab-d1483d3b9a9c,Java,Optimization,DevOps,Sorting algorithm,Easy,O(1),O(1),78,74,65,50,79,59,1673560067000,1673560067000,1673560067000,0,0,0,0,1
3c7389eb-9b70-4554-b199-c3f41c4ba86e,b2627cc9-1079-4465-a238-268bef00ec43,Ruby,Data Structure,DevOps,Error handling,Easy,O(1),O(n),57,54,66,59,61,50,1698299563000,1698299563000,1698299563000,0,2,0,2,0
1d615d4e-4648-47aa-8dcc-782e1412592e,98ee858a-1bca-4d87-8ec9-029231835d8b,Go,Debugging,Backend,Authentication,Easy,O(1),O(1),79,76,77,62,67,48,1680463976000,1680463976000,1680463976000,0,0,0,0,1
8301ae6c-4e01-4edb-a233-75a904a485d7,9f21a55a-0d9f-44a8-82cf-a0a4f57895be,Java,System Design,Cloud,Authentication,Hard,O(1),O(1),57,50,41,50,46,88,1695730636000,1695730636000,1695730636000,0,2,0,2,0
ee1537da-5a2e-4d01-bec3-63d1c64a6461,85bb0931-7b55-4846-b394-15c6f35befbf,Java,Optimization,DevOps,Authentication,Easy,O(1),O(1),50,80,65,53,64,59,1700481728000,1700481728000,1700481728000,0,2,0,2,0
8cb1fb31-c8fe-4cb9-b03a-c78e0a780b85,d64f3702-766d-4f5a-aeef-7b7fd8fe0db9,Python,Algorithm,Cloud,Authentication,Easy,O(n),O(1),91,83,83,71,85,40,1696624658000,1696624658000,1696624658000,0,0,0,0,1
8edec6de-016b-420c-9f3b-2f263ad1f7a9,67c998e3-257d-495f-8ec2-0d373c0ea4e2,JavaScript,Data Structure,Frontend,Data processing,Easy,O(n log n),O(n),60,68,49,32,67,72,1687688579000,1687688579000,1687688579000,0,2,0,2,0
8b229f2f-e007-499e-997b-941deeaa446f,fe36764f-e1f5-4225-8252-6ed3adc11d7d,Rust,Debugging,Frontend,Error handling,Easy,O(1),O(1),87,82,73,65,72,52,1689496201000,1689496201000,1689496201000,0,0,0,0,1
21817f16-19a7-4bfa-b09c-4e1d8f40cbac,2e773ff3-572b-4eb4-a9fa-5e37c4ab44e7,Java,Debugging,DevOps,Database query optimization,Medium,O(1),O(1),79,83,66,50,62,55,1673390261000,1673390261000,1673390261000,0,0,0,0,1
1c57fd79-8ecc-4b89-a986-5a87e1e13a89,609d502b-583a-4071-bc48-49924a15213d,TypeScript,Debugging,Backend,Data processing,Medium,O(1),O(1),82,82,60,71,74,56,1685280616000,1685280616000,1685280616000,0,0,0,0,1
06c6477e-0d34-4045-b095-3d4f50446cc2,9ef1dc5a-dc8f-48cc-9168-f1501e3a0070,JavaScript,Debugging,Mobile,Sorting algorithm,Hard,O(1),O(1),84,36,52,30,55,82,1672945986000,1672945986000,1672945986000,0,2,-1,1,0
295d33b0-e22c-4c74-a577-fbdadfd0303b,31b55da8-cbfe-4308-b350-6bee2f6a6d81,TypeScript,Debugging,Cloud,UI rendering,Hard,O(1),O(1),100,80,77,60,69,54,1675818131000,1675818131000,1675818131000,0,0,0,0,1
fc7d2e04-dfe8-4f4a-9fbf-4cf1c5b7d3e7,34221684-9947-4323-885b-bd41ca8836ba,Java,System Design,Frontend,Sorting algorithm,Hard,O(n^2),O(n),50,54,48,38,42,81,1690515676000,1690515676000,1690515676000,0,2,0,2,0
