_id,timestamp,userId,focusScore,currentStreak,longestStreak,sessionDuration,activeFileDuration,idleTime,typingRhythm,productivityStatus,__v,cluster,tabMetrics.total,tabMetrics.rapid,tabMetrics.patterns.backAndForth,tabMetrics.patterns.sequential,copyPasteMetrics.total,copyPasteMetrics.copy,copyPasteMetrics.cut,copyPasteMetrics.paste,errorMetrics.syntaxErrors,errorMetrics.warningCount,errorMetrics.problemCount,codeMetrics.linesAdded,codeMetrics.linesDeleted,codeMetrics.fileEdits,codeMetrics.codeComplexity,codeMetrics.testCoverage,achievements.0,errorSummary.total,errorSummary.recent,errorSummary.bySeverity.error,errorSummary.bySeverity.warning,errorSummary.bySeverity.info
678b4b6b45ee875d7437c6a5027,2025-02-06T16:19:28.777357,user_3,72.6,5,5,69.743813,908.551,236.997,100,Focused 🎯,0,High Productivity,13,1,2,4,5,0,0,5,2,2,2,42,12,5,6,70,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5027_ach', 'timestamp': '2025-02-06T16:19:28.777357'}",6,[],2,2,2
678b4b6b45ee875d7437c6a5028,2025-02-06T16:24:28.777357,user_1,29.9,4,3,38.751216,667.437,962.034,35,Distracted 😕,0,Low Productivity,5,5,0,0,2,4,1,0,2,2,7,70,28,10,10,55,,11,[],2,2,7
678b4b6b45ee875d7437c6a5029,2025-02-06T16:28:28.777357,user_3,46.7,4,10,41.140229,452.989,446.378,60,In Flow 🌊,0,Moderate Productivity,12,0,1,0,5,2,3,4,1,4,8,122,46,10,8,85,,13,[],1,4,8
678b4b6b45ee875d7437c6a5030,2025-02-06T16:38:28.777357,user_3,68.1,5,2,34.834186,718.162,794.988,56,In Flow 🌊,0,Moderate Productivity,8,0,2,5,5,3,0,3,0,5,5,115,31,3,8,65,,10,[],0,5,5
678b4b6b45ee875d7437c6a5031,2025-02-06T16:43:28.777357,user_3,24.0,1,5,55.75686,285.248,838.48,27,Distracted 😕,0,Low Productivity,12,1,1,4,8,1,1,0,2,3,8,69,4,8,7,59,,13,[],2,3,8
678b4b6b45ee875d7437c6a5032,2025-02-06T16:51:28.777357,user_3,29.0,0,10,40.441867,259.196,868.349,43,Distracted 😕,0,Low Productivity,18,2,3,1,0,4,2,4,2,4,15,98,33,1,8,1,,21,[],2,4,15
678b4b6b45ee875d7437c6a5033,2025-02-06T16:53:28.777357,user_1,69.6,1,8,40.426688,1298.607,374.316,56,In Flow 🌊,0,Moderate Productivity,8,1,2,3,6,3,1,5,0,0,8,135,26,1,3,2,,8,[],0,0,8
678b4b6b45ee875d7437c6a5034,2025-02-06T17:00:28.777357,user_3,48.8,3,7,50.539655,362.073,680.742,57,In Flow 🌊,0,Moderate Productivity,5,1,0,4,7,1,1,2,5,6,19,91,13,2,4,57,,30,[],5,6,19
678b4b6b45ee875d7437c6a5035,2025-02-06T17:09:28.777357,user_3,51.2,0,10,49.167451,987.179,910.386,38,In Flow 🌊,0,Low Productivity,13,1,0,5,1,0,2,4,0,5,10,150,9,10,7,56,,15,[],0,5,10
678b4b6b45ee875d7437c6a5036,2025-02-06T17:11:28.777357,user_1,62.2,4,4,48.436643,639.857,615.835,62,In Flow 🌊,0,Moderate Productivity,2,4,2,5,4,5,3,0,0,2,3,125,15,2,1,5,,5,[],0,2,3
678b4b6b45ee875d7437c6a5037,2025-02-06T17:20:28.777357,user_1,35.3,5,3,42.37606,276.742,1031.957,36,Distracted 😕,0,Low Productivity,7,2,3,4,10,2,0,0,1,10,19,32,22,7,7,12,,30,[],1,10,19
678b4b6b45ee875d7437c6a5038,2025-02-06T17:29:28.777357,user_3,57.5,5,7,44.794139,694.784,720.211,68,In Flow 🌊,0,Moderate Productivity,2,0,3,0,1,5,0,1,1,5,8,29,21,5,10,40,,14,[],1,5,8
678b4b6b45ee875d7437c6a5039,2025-02-06T17:34:28.777357,user_3,74.4,0,4,38.67916,863.131,573.259,55,Focused 🎯,0,Moderate Productivity,5,5,1,2,3,3,0,4,1,2,7,6,27,1,3,21,,10,[],1,2,7
678b4b6b45ee875d7437c6a5040,2025-02-06T17:36:28.777357,user_3,50.4,1,8,31.24305,388.506,822.6,30,In Flow 🌊,0,Low Productivity,16,0,0,2,5,5,2,0,0,4,0,106,41,4,7,9,,4,[],0,4,0
678b4b6b45ee875d7437c6a5041,2025-02-06T17:44:28.777357,user_1,70.0,4,5,54.331523,726.759,344.867,100,In Flow 🌊,0,High Productivity,2,1,3,1,0,1,0,0,2,1,6,34,12,5,0,100,,9,[],2,1,6
678b4b6b45ee875d7437c6a5042,2025-02-06T17:54:28.777357,user_3,47.9,0,4,36.654449,569.073,844.553,44,In Flow 🌊,0,Low Productivity,16,3,0,0,8,4,0,0,2,5,8,6,14,2,2,58,,15,[],2,5,8
678b4b6b45ee875d7437c6a5043,2025-02-06T18:01:28.777357,user_3,41.0,4,2,15.064516,847.55,943.388,46,In Flow 🌊,0,Low Productivity,18,1,0,2,9,2,0,1,1,2,18,50,44,4,9,56,,21,[],1,2,18
678b4b6b45ee875d7437c6a5044,2025-02-06T18:04:28.777357,user_2,61.7,3,7,40.788497,711.932,461.196,56,In Flow 🌊,0,Moderate Productivity,17,2,1,3,6,0,1,4,1,4,5,85,38,7,4,26,,10,[],1,4,5
678b4b6b45ee875d7437c6a5045,2025-02-06T18:10:28.777357,user_3,25.7,5,3,43.736691,125.721,869.649,55,Distracted 😕,0,Low Productivity,13,5,1,5,10,3,1,1,2,8,6,86,21,7,4,13,,16,[],2,8,6
678b4b6b45ee875d7437c6a5046,2025-02-06T18:14:28.777357,user_2,80.5,4,7,52.960428,1081.849,289.877,85,Focused 🎯,0,High Productivity,17,0,1,0,7,4,1,2,1,5,5,53,34,2,9,59,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5046_ach', 'timestamp': '2025-02-06T18:14:28.777357'}",11,[],1,5,5
678b4b6b45ee875d7437c6a5047,2025-02-06T18:19:28.777357,user_3,64.8,3,10,38.574294,627.448,510.961,51,In Flow 🌊,0,Moderate Productivity,11,4,2,2,8,2,0,5,1,0,3,86,45,6,7,62,,4,[],1,0,3
678b4b6b45ee875d7437c6a5048,2025-02-06T18:20:28.777357,user_2,58.8,5,8,48.706599,824.474,606.823,55,In Flow 🌊,0,Moderate Productivity,20,3,2,1,8,1,1,3,2,1,7,99,26,3,5,17,,10,[],2,1,7
678b4b6b45ee875d7437c6a5049,2025-02-06T18:22:28.777357,user_3,30.3,3,10,33.522693,231.533,922.407,49,Distracted 😕,0,Low Productivity,3,3,1,2,5,2,3,3,1,4,20,170,25,5,6,70,,25,[],1,4,20
678b4b6b45ee875d7437c6a5050,2025-02-06T18:31:28.777357,user_3,42.0,4,2,47.356777,335.553,905.757,43,In Flow 🌊,0,Low Productivity,3,1,0,3,0,2,0,3,1,4,20,57,6,1,3,99,,25,[],1,4,20
678b4b6b45ee875d7437c6a5051,2025-02-06T18:36:28.777357,user_1,32.0,5,7,34.104162,160.221,924.8,63,Distracted 😕,0,Low Productivity,17,1,2,5,10,3,3,4,2,10,20,196,49,6,1,18,,32,[],2,10,20
678b4b6b45ee875d7437c6a5052,2025-02-06T18:45:28.777357,user_2,39.6,3,6,49.430973,322.86,977.583,25,Distracted 😕,0,Low Productivity,10,3,3,3,3,4,0,3,3,6,6,18,34,3,3,10,,15,[],3,6,6
678b4b6b45ee875d7437c6a5053,2025-02-06T18:50:28.777357,user_2,35.2,5,2,34.622416,548.726,928.0,28,Distracted 😕,0,Low Productivity,2,3,2,2,6,2,0,1,1,5,12,145,5,10,2,83,,18,[],1,5,12
678b4b6b45ee875d7437c6a5054,2025-02-06T19:00:28.777357,user_3,95.5,2,1,47.518958,885.567,172.147,95,Focused 🎯,0,High Productivity,13,0,2,3,1,0,1,3,1,0,2,93,30,6,3,99,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5054_ach', 'timestamp': '2025-02-06T19:00:28.777357'}",3,[],1,0,2
678b4b6b45ee875d7437c6a5055,2025-02-06T19:01:28.777357,user_3,65.3,0,2,46.131765,560.174,255.342,85,In Flow 🌊,0,High Productivity,10,5,2,3,7,4,2,1,1,2,1,91,18,5,10,7,,4,[],1,2,1
678b4b6b45ee875d7437c6a5056,2025-02-06T19:04:28.777357,user_2,46.5,0,9,41.162048,529.273,1062.457,29,In Flow 🌊,0,Low Productivity,18,5,3,1,3,0,0,3,4,9,19,200,23,6,1,38,,32,[],4,9,19
678b4b6b45ee875d7437c6a5057,2025-02-06T19:11:28.777357,user_3,29.2,5,10,43.310212,167.062,816.905,26,Distracted 😕,0,Low Productivity,13,4,2,5,2,3,3,0,4,3,8,184,11,2,2,80,,15,[],4,3,8
678b4b6b45ee875d7437c6a5058,2025-02-06T19:19:28.777357,user_2,38.7,5,6,44.409665,536.767,797.706,58,Distracted 😕,0,Low Productivity,6,3,0,5,2,2,0,0,2,7,7,199,41,10,3,84,,16,[],2,7,7
678b4b6b45ee875d7437c6a5059,2025-02-06T19:20:28.777357,user_2,75.0,0,1,52.286894,772.659,382.473,60,Focused 🎯,0,High Productivity,12,1,0,4,8,1,2,4,1,3,6,103,2,8,0,7,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5059_ach', 'timestamp': '2025-02-06T19:20:28.777357'}",10,[],1,3,6
678b4b6b45ee875d7437c6a5060,2025-02-06T19:29:28.777357,user_3,70.5,1,5,42.895172,713.231,210.527,84,Focused 🎯,0,High Productivity,18,3,1,3,8,3,3,0,0,0,9,74,5,4,9,55,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5060_ach', 'timestamp': '2025-02-06T19:29:28.777357'}",9,[],0,0,9
678b4b6b45ee875d7437c6a5061,2025-02-06T19:31:28.777357,user_1,46.4,4,2,43.42188,593.505,723.218,41,In Flow 🌊,0,Low Productivity,11,3,0,5,7,1,0,3,2,5,19,177,11,9,5,33,,26,[],2,5,19
678b4b6b45ee875d7437c6a5062,2025-02-06T19:34:28.777357,user_3,77.5,3,5,46.687249,1336.095,431.722,48,Focused 🎯,0,Moderate Productivity,14,0,1,4,5,2,1,5,1,5,3,195,1,1,0,19,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5062_ach', 'timestamp': '2025-02-06T19:34:28.777357'}",9,[],1,5,3
678b4b6b45ee875d7437c6a5063,2025-02-06T19:40:28.777357,user_3,28.1,5,6,16.644802,377.883,779.34,20,Distracted 😕,0,Low Productivity,3,1,3,2,1,3,3,1,4,6,19,39,15,5,3,96,,29,[],4,6,19
678b4b6b45ee875d7437c6a5064,2025-02-06T19:50:28.777357,user_3,66.0,0,7,59.00754,589.497,792.757,44,In Flow 🌊,0,Low Productivity,7,3,3,5,7,3,0,1,0,5,0,127,44,3,6,23,,5,[],0,5,0
678b4b6b45ee875d7437c6a5065,2025-02-06T19:53:28.777357,user_3,83.1,0,4,42.48486,1208.246,238.607,72,Focused 🎯,0,High Productivity,2,3,1,2,8,4,1,1,0,0,10,71,33,10,0,4,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5065_ach', 'timestamp': '2025-02-06T19:53:28.777357'}",10,[],0,0,10
678b4b6b45ee875d7437c6a5066,2025-02-06T19:55:28.777357,user_2,100.0,4,2,49.206198,1350.24,277.278,72,Focused 🎯,0,High Productivity,8,1,2,1,2,0,3,0,1,0,1,79,31,1,2,9,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5066_ach', 'timestamp': '2025-02-06T19:55:28.777357'}",2,[],1,0,1
678b4b6b45ee875d7437c6a5067,2025-02-06T20:05:28.777357,user_2,70.3,2,2,28.25977,664.073,789.011,73,Focused 🎯,0,Moderate Productivity,16,1,0,0,10,2,1,5,2,1,3,39,3,5,4,11,,6,[],2,1,3
678b4b6b45ee875d7437c6a5068,2025-02-06T20:11:28.777357,user_3,45.6,2,3,55.853594,773.768,974.861,23,In Flow 🌊,0,Low Productivity,14,2,2,5,9,0,2,1,2,7,15,18,31,1,10,7,,24,[],2,7,15
678b4b6b45ee875d7437c6a5069,2025-02-06T20:12:28.777357,user_2,53.6,2,10,57.494787,471.063,566.732,60,In Flow 🌊,0,Moderate Productivity,6,5,3,1,4,5,3,2,2,3,5,4,45,4,7,44,,10,[],2,3,5
678b4b6b45ee875d7437c6a5070,2025-02-06T20:22:28.777357,user_3,85.2,4,9,52.329501,857.348,362.631,87,Focused 🎯,0,High Productivity,1,5,0,3,10,5,1,2,0,3,1,151,40,1,3,93,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5070_ach', 'timestamp': '2025-02-06T20:22:28.777357'}",4,[],0,3,1
678b4b6b45ee875d7437c6a5071,2025-02-06T20:30:28.777357,user_1,46.3,5,2,43.021941,555.266,890.769,40,In Flow 🌊,0,Low Productivity,17,3,2,2,5,0,2,2,4,3,14,130,29,7,5,19,,21,[],4,3,14
678b4b6b45ee875d7437c6a5072,2025-02-06T20:34:28.777357,user_2,49.2,3,9,36.165338,704.139,713.949,47,In Flow 🌊,0,Moderate Productivity,12,1,2,3,9,1,1,1,2,9,5,55,34,3,10,100,,16,[],2,9,5
678b4b6b45ee875d7437c6a5073,2025-02-06T20:42:28.777357,user_1,30.7,1,4,41.227549,497.284,1010.286,35,Distracted 😕,0,Low Productivity,17,0,3,1,0,1,1,5,4,2,14,57,42,7,7,88,,20,[],4,2,14
678b4b6b45ee875d7437c6a5074,2025-02-06T20:48:28.777357,user_3,34.7,0,1,43.149625,290.82,926.895,46,Distracted 😕,0,Low Productivity,12,0,1,2,3,1,3,5,4,5,10,127,17,10,1,96,,19,[],4,5,10
678b4b6b45ee875d7437c6a5075,2025-02-06T20:55:28.777357,user_2,82.8,5,4,70.603859,1107.801,404.353,76,Focused 🎯,0,High Productivity,14,5,0,3,6,0,0,3,0,4,9,103,40,5,7,11,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5075_ach', 'timestamp': '2025-02-06T20:55:28.777357'}",13,[],0,4,9
678b4b6b45ee875d7437c6a5076,2025-02-06T21:02:28.777357,user_1,85.8,1,5,44.252679,967.296,745.602,49,Focused 🎯,0,Moderate Productivity,6,4,0,0,6,4,0,0,1,2,1,165,10,6,1,85,,4,[],1,2,1
678b4b6b45ee875d7437c6a5077,2025-02-06T21:04:28.777357,user_2,56.0,1,6,44.22811,714.639,677.054,47,In Flow 🌊,0,Moderate Productivity,17,5,3,3,2,0,1,5,0,5,9,141,30,8,7,39,,14,[],0,5,9
678b4b6b45ee875d7437c6a5078,2025-02-06T21:14:28.777357,user_2,87.6,4,2,45.698873,764.563,259.381,88,Focused 🎯,0,High Productivity,3,1,1,1,3,0,3,4,2,5,1,126,8,5,4,73,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5078_ach', 'timestamp': '2025-02-06T21:14:28.777357'}",8,[],2,5,1
678b4b6b45ee875d7437c6a5079,2025-02-06T21:22:28.777357,user_3,84.5,5,2,41.24484,866.111,439.888,77,Focused 🎯,0,High Productivity,2,0,1,0,7,5,1,5,1,3,8,15,32,5,8,88,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5079_ach', 'timestamp': '2025-02-06T21:22:28.777357'}",12,[],1,3,8
678b4b6b45ee875d7437c6a5080,2025-02-06T21:29:28.777357,user_1,34.4,5,4,28.298413,557.716,1062.592,39,Distracted 😕,0,Low Productivity,10,0,3,4,5,2,0,1,4,8,19,129,40,6,4,79,,31,[],4,8,19
678b4b6b45ee875d7437c6a5081,2025-02-06T21:37:28.777357,user_2,31.0,5,8,21.384995,399.753,820.349,38,Distracted 😕,0,Low Productivity,12,0,1,0,8,1,0,4,2,9,14,29,46,8,5,20,,25,[],2,9,14
678b4b6b45ee875d7437c6a5082,2025-02-06T21:46:28.777357,user_3,50.3,1,2,47.227732,247.064,598.265,59,In Flow 🌊,0,Moderate Productivity,2,2,0,0,5,0,3,1,0,5,3,121,20,8,9,73,,8,[],0,5,3
678b4b6b45ee875d7437c6a5083,2025-02-06T21:52:28.777357,user_2,77.5,2,9,34.78572,1073.757,193.563,90,Focused 🎯,0,High Productivity,12,2,1,0,1,1,0,5,2,1,6,187,18,7,6,8,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5083_ach', 'timestamp': '2025-02-06T21:52:28.777357'}",9,[],2,1,6
678b4b6b45ee875d7437c6a5084,2025-02-06T22:01:28.777357,user_2,55.0,2,2,53.696227,575.598,748.323,65,In Flow 🌊,0,Moderate Productivity,4,0,3,4,4,4,2,4,1,3,0,194,50,2,2,44,,4,[],1,3,0
678b4b6b45ee875d7437c6a5085,2025-02-06T22:08:28.777357,user_3,61.5,4,6,37.362592,683.085,492.319,79,In Flow 🌊,0,High Productivity,2,2,3,3,1,1,1,1,1,4,2,82,17,6,1,68,,7,[],1,4,2
678b4b6b45ee875d7437c6a5086,2025-02-06T22:15:28.777357,user_2,62.6,5,5,48.840221,1341.876,128.311,71,In Flow 🌊,0,High Productivity,14,3,0,0,9,5,2,4,0,0,8,96,1,7,5,20,,8,[],0,0,8
678b4b6b45ee875d7437c6a5087,2025-02-06T22:17:28.777357,user_1,82.1,1,5,24.207101,1565.409,507.854,78,Focused 🎯,0,High Productivity,17,0,0,2,1,4,1,4,0,0,2,38,19,7,4,68,,2,[],0,0,2
678b4b6b45ee875d7437c6a5088,2025-02-06T22:24:28.777357,user_1,16.4,4,1,48.496803,390.631,915.825,44,Distracted 😕,0,Low Productivity,4,1,0,0,10,4,0,5,5,5,12,76,25,6,5,56,,22,[],5,5,12
678b4b6b45ee875d7437c6a5089,2025-02-06T22:33:28.777357,user_1,45.0,4,1,36.006672,437.283,889.967,39,In Flow 🌊,0,Low Productivity,4,1,3,4,8,0,0,3,2,3,20,132,10,4,5,75,,25,[],2,3,20
678b4b6b45ee875d7437c6a5090,2025-02-06T22:42:28.777357,user_2,44.1,4,9,34.354248,233.931,1047.962,41,In Flow 🌊,0,Low Productivity,18,2,1,3,6,1,0,3,3,9,14,167,16,7,1,36,,26,[],3,9,14
678b4b6b45ee875d7437c6a5091,2025-02-06T22:50:28.777357,user_1,51.1,5,4,42.379439,657.488,622.607,55,In Flow 🌊,0,Low Productivity,18,4,1,2,4,0,2,1,1,2,4,101,3,8,10,2,,7,[],1,2,4
678b4b6b45ee875d7437c6a5092,2025-02-06T22:57:28.777357,user_2,100.0,5,3,48.720992,1457.102,356.589,83,Focused 🎯,0,High Productivity,17,0,2,3,1,4,2,5,2,2,5,120,14,7,10,20,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5092_ach', 'timestamp': '2025-02-06T22:57:28.777357'}",9,[],2,2,5
678b4b6b45ee875d7437c6a5093,2025-02-06T23:00:28.777357,user_2,69.2,0,9,49.340692,535.354,583.744,81,In Flow 🌊,0,Moderate Productivity,19,2,1,3,10,1,2,2,1,5,8,156,1,5,2,1,,14,[],1,5,8
678b4b6b45ee875d7437c6a5094,2025-02-06T23:07:28.777357,user_3,65.8,4,4,49.779315,675.408,575.361,44,In Flow 🌊,0,Moderate Productivity,4,4,2,1,10,3,0,0,0,2,9,111,41,6,7,92,,11,[],0,2,9
678b4b6b45ee875d7437c6a5095,2025-02-06T23:16:28.777357,user_1,60.3,5,7,42.478174,636.428,584.282,43,In Flow 🌊,0,Moderate Productivity,17,4,0,2,9,1,2,1,2,4,7,145,21,7,5,11,,13,[],2,4,7
678b4b6b45ee875d7437c6a5096,2025-02-06T23:17:28.777357,user_2,79.2,5,8,47.907715,939.611,285.443,85,Focused 🎯,0,High Productivity,13,5,3,0,0,2,1,1,1,0,3,116,5,8,2,25,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5096_ach', 'timestamp': '2025-02-06T23:17:28.777357'}",4,[],1,0,3
678b4b6b45ee875d7437c6a5097,2025-02-06T23:20:28.777357,user_2,73.8,2,1,53.387532,1192.624,416.46,72,Focused 🎯,0,High Productivity,14,3,1,0,3,3,3,1,0,0,5,72,33,8,9,40,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5097_ach', 'timestamp': '2025-02-06T23:20:28.777357'}",5,[],0,0,5
678b4b6b45ee875d7437c6a5098,2025-02-06T23:28:28.777357,user_2,61.2,2,1,33.336064,740.335,573.476,56,In Flow 🌊,0,Moderate Productivity,10,4,2,4,0,5,2,5,0,1,6,52,28,1,10,36,,7,[],0,1,6
678b4b6b45ee875d7437c6a5099,2025-02-06T23:35:28.777357,user_3,19.2,2,3,34.650489,218.907,673.888,48,Distracted 😕,0,Low Productivity,20,2,3,5,4,0,1,3,4,4,19,141,42,4,9,60,,27,[],4,4,19
678b4b6b45ee875d7437c6a5100,2025-02-06T23:45:28.777357,user_2,40.9,5,10,32.689997,330.351,393.353,37,In Flow 🌊,0,Moderate Productivity,16,1,0,4,5,2,3,3,2,2,9,82,8,9,1,23,,13,[],2,2,9
678b4b6b45ee875d7437c6a5101,2025-02-06T23:52:28.777357,user_3,74.0,1,7,59.493843,1008.867,618.081,69,Focused 🎯,0,Moderate Productivity,1,5,0,2,6,5,3,5,0,2,4,101,45,2,10,37,,6,[],0,2,4
678b4b6b45ee875d7437c6a5102,2025-02-06T23:53:28.777357,user_3,86.0,2,4,48.780399,1099.743,398.475,83,Focused 🎯,0,High Productivity,11,1,3,0,1,5,2,2,1,4,2,64,38,2,7,4,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5102_ach', 'timestamp': '2025-02-06T23:53:28.777357'}",7,[],1,4,2
678b4b6b45ee875d7437c6a5103,2025-02-06T23:58:28.777357,user_3,66.4,3,10,34.461526,577.283,500.164,55,In Flow 🌊,0,Moderate Productivity,13,4,1,0,0,1,2,4,0,3,5,61,44,2,9,86,,8,[],0,3,5
678b4b6b45ee875d7437c6a5104,2025-02-07T00:04:28.777357,user_1,47.2,5,5,38.731318,722.595,897.047,26,In Flow 🌊,0,Low Productivity,17,3,0,5,9,1,0,1,5,5,14,8,36,2,9,21,,24,[],5,5,14
678b4b6b45ee875d7437c6a5105,2025-02-07T00:12:28.777357,user_3,56.4,5,9,34.027895,916.512,835.533,58,In Flow 🌊,0,Moderate Productivity,16,2,0,0,0,3,2,2,2,5,0,79,5,6,0,65,,7,[],2,5,0
678b4b6b45ee875d7437c6a5106,2025-02-07T00:16:28.777357,user_3,63.3,2,10,44.390168,586.665,868.615,32,In Flow 🌊,0,Low Productivity,4,0,1,5,7,2,1,3,0,2,6,50,23,10,0,77,,8,[],0,2,6
678b4b6b45ee875d7437c6a5107,2025-02-07T00:25:28.777357,user_2,73.1,5,4,41.316295,727.297,97.438,92,Focused 🎯,0,High Productivity,5,3,3,5,10,0,1,4,0,3,2,110,20,10,7,100,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5107_ach', 'timestamp': '2025-02-07T00:25:28.777357'}",5,[],0,3,2
678b4b6b45ee875d7437c6a5108,2025-02-07T00:35:28.777357,user_3,90.9,5,8,54.550567,932.926,304.053,80,Focused 🎯,0,High Productivity,4,5,2,0,2,1,0,5,2,0,2,180,33,2,6,24,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5108_ach', 'timestamp': '2025-02-07T00:35:28.777357'}",4,[],2,0,2
678b4b6b45ee875d7437c6a5109,2025-02-07T00:38:28.777357,user_3,66.6,5,8,22.416691,740.458,397.014,71,In Flow 🌊,0,High Productivity,19,0,2,5,7,4,3,5,1,2,6,69,35,7,2,67,,9,[],1,2,6
678b4b6b45ee875d7437c6a5110,2025-02-07T00:45:28.777357,user_3,45.2,0,7,22.558929,698.495,847.547,27,In Flow 🌊,0,Low Productivity,6,2,0,0,10,5,1,4,4,8,17,163,13,8,4,49,,29,[],4,8,17
678b4b6b45ee875d7437c6a5111,2025-02-07T00:53:28.777357,user_3,28.4,1,8,51.518342,338.809,872.247,25,Distracted 😕,0,Low Productivity,4,2,0,5,7,1,0,4,5,5,18,40,32,4,8,60,,28,[],5,5,18
678b4b6b45ee875d7437c6a5112,2025-02-07T01:02:28.777357,user_1,43.4,5,5,29.139934,657.156,877.552,47,In Flow 🌊,0,Low Productivity,12,3,2,2,1,3,2,2,4,3,10,169,32,6,0,49,,17,[],4,3,10
678b4b6b45ee875d7437c6a5113,2025-02-07T01:05:28.777357,user_3,56.3,4,1,30.197338,556.262,1061.462,27,In Flow 🌊,0,Low Productivity,16,4,3,0,7,4,2,1,1,2,3,156,49,8,1,32,,6,[],1,2,3
678b4b6b45ee875d7437c6a5114,2025-02-07T01:10:28.777357,user_3,88.6,3,5,45.872482,1132.403,287.169,75,Focused 🎯,0,High Productivity,6,1,2,4,4,1,1,4,1,3,9,83,44,3,9,90,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5114_ach', 'timestamp': '2025-02-07T01:10:28.777357'}",13,[],1,3,9
678b4b6b45ee875d7437c6a5115,2025-02-07T01:11:28.777357,user_1,58.4,2,8,42.029614,428.48,789.813,19,In Flow 🌊,0,Low Productivity,1,1,2,3,6,5,0,2,2,1,4,94,24,10,6,96,,7,[],2,1,4
678b4b6b45ee875d7437c6a5116,2025-02-07T01:18:28.777357,user_3,66.8,2,10,50.729903,864.614,551.871,56,In Flow 🌊,0,Moderate Productivity,20,3,3,3,2,5,2,3,2,1,2,45,20,3,6,4,,5,[],2,1,2
678b4b6b45ee875d7437c6a5117,2025-02-07T01:24:28.777357,user_1,62.2,0,3,36.542602,803.47,685.135,73,In Flow 🌊,0,Moderate Productivity,7,5,0,1,9,2,3,4,0,3,7,87,25,7,8,53,,10,[],0,3,7
678b4b6b45ee875d7437c6a5118,2025-02-07T01:34:28.777357,user_1,75.0,4,7,34.963463,927.858,546.328,77,Focused 🎯,0,High Productivity,18,1,2,0,9,3,2,5,0,5,2,76,3,3,4,36,,7,[],0,5,2
678b4b6b45ee875d7437c6a5119,2025-02-07T01:40:28.777357,user_3,89.9,5,9,51.866615,810.266,251.349,65,Focused 🎯,0,High Productivity,1,3,0,5,10,3,3,4,0,0,2,93,35,4,1,100,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5119_ach', 'timestamp': '2025-02-07T01:40:28.777357'}",2,[],0,0,2
678b4b6b45ee875d7437c6a5120,2025-02-07T01:45:28.777357,user_3,71.9,1,7,45.455742,734.992,446.158,80,Focused 🎯,0,High Productivity,17,3,0,1,7,1,2,1,1,2,4,65,43,3,4,57,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a5120_ach', 'timestamp': '2025-02-07T01:45:28.777357'}",7,[],1,2,4
